OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,REPORT_AC,GIS_ACRES,OBJECTIVE,SHAPEAREA,SHAPELEN
34640,2016,CA,CDF,MVU,ROCK 2,017411,2016/07/22 00:00:00+00,2016/07/25 00:00:00+00,28,17.28248978,1,99711.618885565,2534.01859387782
34641,2016,CA,USF,SRF,BURNT,,2016/08/02 00:00:00+00,2016/08/05 00:00:00+00,,3.64768434,1,25822.697637095,619.655720719986
34642,2016,CA,DOD,AFV,CANYON,,,2016/09/28 00:00:00+00,,12713.62207031,1,76109524.8749933,51201.069588166
34643,2016,CA,CDF,BDU,LONE PINE,009148,2016/07/01 00:00:00+00,2016/07/05 00:00:00+00,,104.21352386,1,655599.74529253,9907.18313807997
34644,2016,CA,DOD,MCP,ROBLAR,,,2016/07/25 00:00:00+00,,1244.5,1,7245430.71533936,19887.4654180629
34645,2016,CA,DOD,AFV,WASHINGTON,,,2016/09/28 00:00:00+00,,225.52218628,1,1354517.88137344,13346.9822656342
34647,2014,CA,USF,BDF,ETIWANDA,00006646,2014/04/30 08:00:00+00,,2190,2141.84082031,1,12692946.984154,26638.1108145616
38641,2010,CA,DOD,AFV,BEAR CREEK,3344,2010/10/28 00:00:00+00,2010/10/30 00:00:00+00,1253,1219.5369873,1,7311003.28267024,12973.7103820732
38642,2010,CA,USF,ANF,ESCORT,2016,2010/06/05 00:00:00+00,2010/07/05 00:00:00+00,9,9.46329117,1,56707.988456405,965.339328042371
38643,2010,CA,USF,ANF,RANGE,2114,2010/06/11 00:00:00+00,2010/06/11 00:00:00+00,10.5,10.16439915,1,60445.428017135,1220.8280509021
38644,2010,CA,USF,ANF,MENDENHALL,2234,2010/06/17 00:00:00+00,2010/07/17 00:00:00+00,7,7.24333334,1,43416.87413582,780.829290205344
38645,2010,CA,USF,ANF,WRIGHT,2359,2010/06/24 00:00:00+00,2010/07/24 00:00:00+00,11.5,11.23887348,1,66906.78514037,1104.21878877147
38646,2010,CA,USF,ANF,BRIGGS,003201,2010/07/29 00:00:00+00,2010/08/01 00:00:00+00,692,692.80059814,1,4130915.87714848,11053.8304233152
38647,2010,CA,USF,ANF,GLENDORA,3232,2010/07/31 00:00:00+00,2010/07/31 00:00:00+00,15,17.04538727,1,101006.494067095,1402.94139584874
38648,2010,CA,USF,ANF,LARGOVISTA,3615,2010/08/20 00:00:00+00,2010/08/20 00:00:00+00,109,100.54524994,1,599352.90476565,5614.93023014155
38649,2010,CA,USF,ANF,RAMP,4163,2010/09/16 00:00:00+00,2010/09/16 00:00:00+00,38,37.50243378,1,224349.9680048,2938.06250364974
38650,2010,CA,DOD,APF,LOS BUEYOS,2040,2010/07/08 00:00:00+00,2010/07/10 00:00:00+00,44,43.76486969,1,270491.24658492,3068.16148304582
38651,2010,CA,BLM,BBD,SOUTH FORK,01015764,2010/06/08 00:00:00+00,2010/06/08 00:00:00+00,25,24.58724594,1,151302.703534255,1821.68217026175
38652,2010,CA,BLM,BBD,BRAMLETTE,00000253,2010/03/24 00:00:00+00,2010/03/27 00:00:00+00,98,98.14775085,1,637347.034897495,6263.1295457439
38653,2010,CA,BLM,BBD,COTTON,00001112,2010/05/15 00:00:00+00,2010/05/20 00:00:00+00,2044,2037.96582031,1,12337650.2614909,20110.0009339589
38654,2010,CA,BLM,BBD,WASH,00001133,2010/05/15 00:00:00+00,2010/05/15 00:00:00+00,946,947.43432617,1,5743273.65307643,11059.0942161679
38655,2010,CA,BLM,BBD,ALLENSWORTH,00001315,2010/05/28 00:00:00+00,2010/05/28 00:00:00+00,26,25.83468056,1,159409.691986865,1669.20988780133
38656,2010,CA,BLM,BBD,BODFISH,00002466,2010/07/15 00:00:00+00,2010/07/18 00:00:00+00,552,551.71514893,1,3381342.22035834,9150.50956908803
38657,2010,CA,BLM,BBD,POTATO,02010903,2010/07/24 00:00:00+00,2010/07/28 00:00:00+00,686,631.72009277,1,4147820.45616852,8601.84279661456
38658,2010,CA,BLM,BBD,COW,00606012,2010/08/01 00:00:00+00,2010/08/06 00:00:00+00,293,26.21784401,1,176721.23928644,1665.70398664749
38659,2010,CA,USF,BDF,HIGHWAY 2,11934,2010/08/04 00:00:00+00,2010/08/04 00:00:00+00,17,16.26256561,1,96848.742029715,2388.42071647552
38660,2010,CA,USF,BDF,BAUTISTA,12185,2010/08/12 00:00:00+00,2010/08/13 00:00:00+00,14.6,14.68982601,1,86063.044459685,1238.74589379871
38661,2010,CA,USF,BDF,ANGEL,12311,2010/08/16 00:00:00+00,2010/08/16 00:00:00+00,82,82.34436035,1,484553.7454888,3282.84911358155
38662,2010,CA,USF,BDF,PACIFIC,8042,2010/05/08 00:00:00+00,2010/05/08 00:00:00+00,48,46.96871185,1,276425.135220595,4206.30152980438
38663,2010,CA,CDF,BDU,CACTUS,00006153,2010/06/06 00:00:00+00,2010/06/06 00:00:00+00,40,40.11037064,1,237574.29062602,2543.89610047699
38664,2010,CA,CDF,BDU,MILLER,00009431,2010/08/17 00:00:00+00,2010/08/17 00:00:00+00,66,65.98510742,1,392099.328549865,3553.83788869136
38665,2010,CA,CDF,BDU,SCOTT,00013042,2010/11/06 00:00:00+00,2010/11/06 00:00:00+00,95,95.77493286,1,565718.883408185,3899.6631441657
38666,2010,CA,CDF,BDU,SEPULVEDA,16363,2010/11/06 00:00:00+00,2010/11/06 00:00:00+00,40,23.66757202,1,140305.929371365,1944.58888531492
38667,2010,CA,CDF,BDU,TECOPA,00012889,2010/08/28 00:00:00+00,2010/08/30 00:00:00+00,105,105.73452759,1,652542.35701427,9031.59272633812
38668,2010,CA,CDF,BEU,198,00001783,2010/06/06 00:00:00+00,2010/06/06 00:00:00+00,58,58.3532486,1,362915.317580155,3479.68896711227
38669,2010,CA,CDF,BEU,BRADLEY-LOCKWOOD,00003812,2010/11/05 00:00:00+00,2010/11/05 00:00:00+00,52,51.2994194,1,317005.874316235,2777.93364249874
38670,2010,CA,CDF,BEU,COALINGA,00000960,2010/03/28 00:00:00+00,2010/03/28 00:00:00+00,22,22.45961761,1,140346.33882699,2136.72537353875
38671,2010,CA,CDF,BEU,GREEN,00002619,2010/08/03 00:00:00+00,2010/08/04 00:00:00+00,75,75.87456512,1,474203.30962815,4151.02986209859
38672,2010,CA,CDF,BEU,HWY198,00002286,2010/07/08 00:00:00+00,2010/07/08 00:00:00+00,14,16.01216888,1,99650.533142885,1559.59743686746
38673,2010,CA,CDF,BEU,HWY25,00002628,2010/08/04 00:00:00+00,2010/08/04 00:00:00+00,33,33.34913254,1,209823.66209669,2572.74250548425
38674,2010,CA,CDF,BEU,IDRIA,00002547,2010/07/29 00:00:00+00,2010/07/29 00:00:00+00,20,21.02459717,1,131652.629435635,1677.04568766471
38675,2010,CA,CDF,BEU,JOLON,00002455,2010/07/22 00:00:00+00,2010/07/22 00:00:00+00,42,42.71975327,1,264230.28702041,2741.81668687664
38676,2010,CA,CDF,BEU,SALINAS,00002879,2010/08/24 00:00:00+00,2010/08/24 00:00:00+00,12,11.59715462,1,73393.050326145,1145.24945043056
38677,2010,CA,CDF,BTU,PALERMO,00007746,2010/07/04 00:00:00+00,2010/08/05 00:00:00+00,606,672.00524902,1,4565710.94638185,10510.9683885842
38678,2010,CA,CDF,BTU,PARHAM,00010061,2010/08/23 00:00:00+00,2010/08/23 00:00:00+00,25,27.31789589,1,185390.744440795,2218.64943397432
38679,2010,CA,CDF,BTU,WINDY,010660,2010/09/06 00:00:00+00,2010/09/10 00:00:00+00,125,126.01016235,1,874319.792823365,5488.90237231941
38680,2010,CA,BLM,CDD,CORTEZ,1007,2010/05/03 00:00:00+00,2010/05/04 00:00:00+00,,5.56269312,1,34091.47555797,949.638253967493
38681,2010,CA,BLM,CDD,ISABELLA,,2010/05/08 00:00:00+00,2010/05/10 00:00:00+00,,7.9812665,1,48999.779582755,1232.27474579552
38682,2010,CA,BLM,CDD,INDIAN,00011175,2010/07/18 00:00:00+00,2010/07/25 00:00:00+00,1822,1502.19506836,1,9240103.97422964,12909.3498443594
38683,2010,CA,BLM,CDD,SAND 2,00011051,2010/07/16 00:00:00+00,2010/07/20 00:00:00+00,1255,910.11816406,1,5608423.97463279,15590.2315418188
38684,2010,CA,BLM,CDD,BORDER 12,00014648,2010/10/10 00:00:00+00,2010/10/10 00:00:00+00,63,31.92040253,1,182459.66625704,2525.68246285915
38685,2010,CA,USF,CNF,MESA,2665,2010/08/25 00:00:00+00,2010/08/26 00:00:00+00,255,254.93836975,1,1469290.75988333,6211.08536715985
38686,2010,CA,USF,CNF,TENAJA,000132,2010/01/14 00:00:00+00,2010/01/14 00:00:00+00,107,109.51602936,1,640390.744077785,5828.11718445674
38687,2010,CA,USF,CNF,TENAJA2,1612,2010/06/07 00:00:00+00,2010/06/07 00:00:00+00,10.6,10.64953709,1,62155.377398565,1126.7289295706
38688,2010,CA,USF,CNF,MONTE,009309,2010/08/21 00:00:00+00,2010/08/26 00:00:00+00,930,953.34143066,1,5487098.91596901,13169.3846428623
38689,2010,CA,USF,CNF,LONG,002974,2010/09/23 00:00:00+00,2010/09/23 00:00:00+00,38.5,38.37838364,1,224681.71186332,2863.13101062669
38690,2010,CA,USF,ENF,BLACK,18022,2010/09/18 00:00:00+00,2010/09/18 00:00:00+00,90,90.49552155,1,607281.7262839,4803.58995220629
38691,2010,CA,CDF,FKU,FINE,00007024,2010/06/22 00:00:00+00,2010/06/23 00:00:00+00,236,236.68305969,1,1505904.50035875,5595.96186749353
38692,2010,CA,CDF,HUU,BUCKEYE,00004485,2010/09/06 00:00:00+00,2010/09/17 00:00:00+00,205,202.35501099,1,1410769.15812235,14262.3868268378
38693,2010,CA,USF,INF,MONO,934,2010/07/26 00:00:00+00,2010/07/29 00:00:00+00,1205,1204.50683594,1,7842005.03282522,16024.5505273053
38694,2010,CA,USF,KNF,TAMARACK,005379,2010/07/26 00:00:00+00,2010/07/27 00:00:00+00,10.1,10.10077953,2,73151.00234494,1611.43260169681
38695,2010,CA,USF,KNF,CRAGGY,005405,2010/07/26 00:00:00+00,2010/07/29 00:00:00+00,21,23.68787766,2,172802.160185945,1926.84532412633
38696,2010,CA,USF,KNF,TITUS,005443,2010/07/27 00:00:00+00,2010/07/28 00:00:00+00,20,17.83114815,2,129712.334667345,2026.42467118115
38697,2010,CA,USF,KNF,DUTCH,005561,2010/07/31 00:00:00+00,2010/08/05 00:00:00+00,371,335.46932983,1,2451140.74274811,8946.46096359915
38698,2010,CA,CCO,KRN,ADOBE,01021247,2010/07/25 00:00:00+00,2010/07/25 00:00:00+00,270,285.90982056,1,1749972.4898678,6833.77278227163
38699,2010,CA,CCO,KRN,BACK,01024980,2010/08/28 00:00:00+00,2010/08/28 00:00:00+00,75,77.23706818,1,470643.766576685,4416.93902792573
38700,2010,CA,CCO,KRN,BASE,1024283,2010/08/22 00:00:00+00,2010/08/22 00:00:00+00,150,151.18702698,1,912319.078859565,6360.13367373998
38701,2010,CA,CCO,KRN,CALIENTE,01018387,2010/07/01 00:00:00+00,2010/07/02 00:00:00+00,48,48.09393692,1,292560.78091804,2943.73802718913
38702,2010,CA,CCO,KRN,FAY,01012237,2010/05/05 00:00:00+00,2010/05/06 00:00:00+00,102,102.23159027,1,628683.368250345,3839.73827649885
38703,2010,CA,CCO,KRN,GRANITE,01027191,2010/09/18 00:00:00+00,2010/09/19 00:00:00+00,203,203.81558228,1,1252213.23077109,5857.56921610478
38704,2010,CA,CCO,KRN,METSON,01013254,2010/05/15 00:00:00+00,2010/05/15 00:00:00+00,360,330.06600952,1,1995766.42177599,7962.73669606232
38705,2010,CA,CCO,KRN,POST,01024500,2010/08/24 00:00:00+00,2010/08/28 00:00:00+00,1312,1311.35986328,1,7896875.22650488,19305.4504866121
38706,2010,CA,CCO,KRN,TOWN,01024519,2010/08/24 00:00:00+00,2010/08/24 00:00:00+00,260,195.17495728,1,1178778.51040469,4932.94066312632
38707,2010,CA,CCO,KRN,TUCKER,01024747,2010/08/26 00:00:00+00,2010/08/26 00:00:00+00,55,118.05797577,1,715603.17871357,4481.32180026793
38708,2010,CA,CCO,KRN,UMTALI,01019448,2010/07/09 00:00:00+00,2010/07/09 00:00:00+00,15,23.24234962,1,141031.266972515,3408.51254995054
38709,2010,CA,CCO,KRN,WEST,01021461,2010/07/27 00:00:00+00,2010/08/06 00:00:00+00,1650,1637.7265625,1,9915827.2941798,21458.3926463501
38710,2010,CA,CCO,LAC,MUREAU,NPS597,2010/08/01 00:00:00+00,2010/08/01 00:00:00+00,23,22.95862579,1,136003.134395215,2176.30149226769
38711,2010,CA,CCO,LAC,RIVER,00136462,2010/06/19 00:00:00+00,2010/06/19 00:00:00+00,1,2.55368185,1,15251.33115643,707.348711743616
38712,2010,CA,CCO,LAC,QUAIL,00136678,2010/06/19 00:00:00+00,2010/06/19 00:00:00+00,7,8.28565502,1,49803.149020025,1158.57496812609
38713,2010,CA,CCO,LAC,CALGROVE,00141371,2010/06/25 00:00:00+00,2010/06/25 00:00:00+00,8,7.45639467,1,44367.331145685,1564.4883023883
38714,2010,CA,CCO,LAC,ECHO LAKE,146126,2010/07/01 00:00:00+00,2010/07/10 00:00:00+00,,24.08151817,1,140215.962939575,1762.92480712314
38715,2010,CA,CCO,LAC,NEENACH,159288,2010/07/17 00:00:00+00,2010/07/17 00:00:00+00,50,171.45147705,1,1030851.24238516,5280.28064913466
38716,2010,CA,CCO,LAC,NEWHALL,00164539,2010/07/23 00:00:00+00,2010/07/23 00:00:00+00,25,33.81782532,1,201309.670597805,3190.87472167203
38717,2010,CA,CCO,LAC,LANCASTER,169145,2010/07/29 00:00:00+00,2010/07/29 00:00:00+00,30,121.62140656,1,730716.29803816,5028.60991517551
38718,2010,CA,CCO,LAC,CROWN,169202,2010/07/29 00:00:00+00,2010/08/02 00:00:00+00,13918,12582.27539063,1,75287110.2227045,99892.1142997673
38719,2010,CA,CCO,LAC,HASKELL,00177189,2010/08/08 00:00:00+00,2010/08/08 00:00:00+00,45,44.63339615,1,266319.307272565,3746.99001708523
38720,2010,CA,CCO,LAC,OAK,00196654,2010/08/31 00:00:00+00,2010/08/31 00:00:00+00,10,15.95223331,1,95006.462662895,1908.85511528404
38721,2010,CA,CCO,LAC,TAMPA,207010,2010/09/13 00:00:00+00,2010/09/13 00:00:00+00,38,22.84283638,1,135794.887125375,1505.58512505109
38722,2010,CA,CCO,LAC,COLIMA,,2010/09/16 00:00:00+00,2010/09/16 00:00:00+00,6,11.20270634,1,66082.667500295,1339.27508401305
38723,2010,CA,CCO,LAC,OLIVE,NPS499,2010/06/28 00:00:00+00,2010/06/28 00:00:00+00,1,1.1214838,1,6652.101372325,289.33084474267
38724,2010,CA,CCO,LAC,LOST,NPS509,2010/07/02 00:00:00+00,2010/07/02 00:00:00+00,19.2,19.18517685,1,113589.554584115,1548.8733535984
38725,2010,CA,CCO,LAC,QUEENS,NPS762,2010/09/15 00:00:00+00,2010/09/15 00:00:00+00,5,4.9706049,1,29535.9775842,609.433703691036
38726,2010,CA,CDF,LMU,PIT,00004138,2010/08/17 00:00:00+00,2010/08/17 00:00:00+00,60,59.78623199,1,425788.07576794,3197.14740958522
38727,2010,CA,CDF,LMU,SUNNYSIDE,00003936,2010/08/08 00:00:00+00,2010/08/08 00:00:00+00,232,231.0703125,1,1611142.27544859,6585.6549388357
38728,2010,CA,CDF,LMU,WITCHER,00003635,2010/07/26 00:00:00+00,2010/07/26 00:00:00+00,81,78.61294556,1,567679.118415625,3921.57253226399
38729,2010,CA,CDF,LMU,RUSSELL COMPLEX,003556,2010/07/25 00:00:00+00,2010/07/30 00:00:00+00,100,86.32224274,1,610724.312796965,5243.62574288439
38730,2010,CA,USF,LNF,WILLOW,3567,2010/07/25 00:00:00+00,2010/07/26 00:00:00+00,14.32955597,14.32961559,1,101440.81847672,1541.42083775797
38731,2010,CA,CDF,LNU,INDIAN,0006365,2010/08/24 00:00:00+00,2010/08/24 00:00:00+00,450,346.92443848,1,2338334.38882463,6588.04184340775
38732,2010,CA,USF,LPF,PLASKETT,001737,2010/06/19 00:00:00+00,2010/06/22 00:00:00+00,10,9.45264053,1,58440.782023445,1146.90099164702
38733,2010,CA,USF,LPF,WEST,2163,2010/07/17 00:00:00+00,2010/07/21 00:00:00+00,10,11.32757282,1,67696.26510037,1017.56003183665
38734,2010,CA,USF,LPF,POZO,2599,2010/08/21 00:00:00+00,2010/09/07 00:00:00+00,1152,1150.36499023,1,7010007.27447327,21174.2565191094
38735,2010,CA,USF,LPF,FIGUEROA,3491,2010/11/16 00:00:00+00,2010/12/02 00:00:00+00,75,74.59801483,1,448100.475499255,3585.4483629411
38736,2010,CA,USF,MDF,HAGER,266,2010/07/25 00:00:00+00,2010/07/27 00:00:00+00,23,21.99869728,1,160408.32474073,3232.28565784838
38737,2010,CA,USF,MDF,POINT,289,2010/07/25 00:00:00+00,2010/07/25 00:00:00+00,42,51.65217972,1,371427.27995025,2810.42927668586
38738,2010,CA,USF,MDF,PEAK,336,2010/07/25 00:00:00+00,2010/07/29 00:00:00+00,30,30.78875542,1,225490.945761385,2137.08744981432
38739,2010,CA,USF,MDF,DALTON,339,2010/07/26 00:00:00+00,2010/07/30 00:00:00+00,21,17.09365845,1,124315.67162009,2981.14969710481
38740,2010,CA,USF,MDF,BIRTHDAY,375,2010/07/28 00:00:00+00,2010/07/29 00:00:00+00,147,146.87123108,1,1066781.37518107,7566.33441596407
38741,2010,CA,CDF,MMU,LEGRAND,00007933,2010/06/05 00:00:00+00,2010/06/05 00:00:00+00,462,462.4331665,1,2960464.3009479,11946.3655057611
